,Open,High,Low,Close,Volume
2026-03-26 14:35:00-04:00,647.14,647.44,646.975,647.39,423401
2026-03-26 14:40:00-04:00,647.39,647.54,646.82,647.135,435213
2026-03-26 14:45:00-04:00,647.13,647.505,646.86,647.44,416561
2026-03-26 14:50:00-04:00,647.445,647.65,647.27,647.52,355938
2026-03-26 14:55:00-04:00,647.51,647.51,647.06,647.43,351717
2026-03-26 15:00:00-04:00,647.44,647.52,646.63,646.705,556195
2026-03-26 15:05:00-04:00,646.705,646.76,646.0,646.23,593680
2026-03-26 15:10:00-04:00,646.25,646.325,645.87,646.245,529997
2026-03-26 15:15:00-04:00,646.26,646.71,646.22,646.565,451827
2026-03-26 15:20:00-04:00,646.57,646.61,646.08,646.125,366245
2026-03-26 15:25:00-04:00,646.115,646.23,645.85,646.21,476968
2026-03-26 15:30:00-04:00,646.21,646.27,645.44,645.73,667955
2026-03-26 15:35:00-04:00,646.12,646.12,645.985,646.0,20018
2026-03-26 15:40:00-04:00,645.83,646.05,645.4,645.51,532561
2026-03-26 15:45:00-04:00,645.5,645.75,645.32,645.71,721915
2026-03-26 15:50:00-04:00,645.73,645.865,644.97,645.005,916608
2026-03-26 15:55:00-04:00,645.0,645.5,644.83,645.1,1661117
2026-03-27 09:30:00-04:00,642.5,642.66,640.35,640.495,905495
2026-03-27 09:35:00-04:00,640.5,641.3,639.79,640.975,855941
2026-03-27 09:40:00-04:00,640.97,641.54,640.55,641.06,732615
2026-03-27 09:45:00-04:00,641.05,642.46,641.02,641.87,738126
2026-03-27 09:50:00-04:00,641.88,642.0212,639.92,640.0099,658390
2026-03-27 09:55:00-04:00,640.01,640.03,638.594,639.05,785996
2026-03-27 10:00:00-04:00,639.03,639.78,638.67,639.48,697803
2026-03-27 10:05:00-04:00,639.5,639.72,638.79,638.86,505061
2026-03-27 10:10:00-04:00,638.86,639.48,638.81,639.33,116502
2026-03-27 10:15:00-04:00,639.71,640.745,639.57,640.5,598083
2026-03-27 10:20:00-04:00,640.53,640.8,639.4308,639.765,409775
2026-03-27 10:25:00-04:00,639.81,640.35,639.08,639.1,397236
2026-03-27 10:30:00-04:00,639.09,639.71,639.04,639.64,306386
2026-03-27 10:35:00-04:00,639.62,639.75,638.715,638.83,346696
2026-03-27 10:40:00-04:00,638.85,639.29,638.75,639.091,295077
2026-03-27 10:45:00-04:00,639.1,639.38,638.34,638.55,141466
2026-03-27 10:50:00-04:00,640.22,640.588,639.45,639.5466,485234
2026-03-27 10:55:00-04:00,639.57,640.41,639.55,640.19,366054
2026-03-27 11:00:00-04:00,640.19,640.87,639.96,640.72,450143
2026-03-27 11:05:00-04:00,640.73,641.26,640.005,640.165,579119
2026-03-27 11:10:00-04:00,640.16,640.32,639.595,639.77,397138
2026-03-27 11:15:00-04:00,639.34,639.47,639.194,639.41,67556
2026-03-27 11:20:00-04:00,639.31,639.87,638.9401,639.52,292042
2026-03-27 11:25:00-04:00,640.25,641.03,640.05,640.97,498490
2026-03-27 11:30:00-04:00,640.98,641.99,640.69,641.78,605303
2026-03-27 11:35:00-04:00,641.78,642.13,640.99,641.16,431932
2026-03-27 11:40:00-04:00,641.13,641.13,640.17,640.69,400165
2026-03-27 11:45:00-04:00,640.69,641.16,640.57,641.07,287057
2026-03-27 11:50:00-04:00,641.07,641.415,640.69,640.85,374175
2026-03-27 11:55:00-04:00,640.86,640.97,640.11,640.28,416919
2026-03-27 12:00:00-04:00,640.3,640.43,639.79,639.98,352023
2026-03-27 12:05:00-04:00,639.97,640.0599,639.16,639.18,368387
2026-03-27 12:10:00-04:00,639.19,639.525,638.86,639.525,364857
2026-03-27 12:15:00-04:00,639.52,639.58,639.03,639.165,340052
2026-03-27 12:20:00-04:00,639.17,639.57,639.0,639.02,456662
2026-03-27 12:25:00-04:00,639.03,639.07,638.58,638.89,409583
2026-03-27 12:30:00-04:00,638.88,639.05,638.75,638.81,221764
2026-03-27 12:35:00-04:00,638.81,638.91,638.18,638.32,414586
2026-03-27 12:40:00-04:00,638.32,638.86,638.09,638.71,365881
2026-03-27 12:45:00-04:00,638.59,639.565,638.45,639.48,479388
2026-03-27 12:50:00-04:00,639.48,639.625,638.81,638.91,362019
2026-03-27 12:55:00-04:00,638.91,639.05,638.62,638.7,224795
2026-03-27 13:00:00-04:00,638.7,638.84,638.145,638.46,510991
2026-03-27 13:05:00-04:00,638.47,639.93,638.14,638.83,910436
2026-03-27 13:10:00-04:00,638.82,638.93,638.12,638.38,282779
2026-03-27 13:15:00-04:00,638.41,638.45,637.76,637.89,310054
2026-03-27 13:20:00-04:00,637.51,637.62,637.43,637.565,44724
2026-03-27 13:25:00-04:00,637.57,637.57,636.59,636.62,675338
2026-03-27 13:30:00-04:00,636.62,637.19,636.6,637.12,462358
2026-03-27 13:35:00-04:00,637.09,637.25,636.85,636.965,306608
2026-03-27 13:40:00-04:00,636.96,637.0,636.356,636.48,371726
2026-03-27 13:45:00-04:00,636.48,636.835,636.37,636.43,367626
2026-03-27 13:50:00-04:00,636.4,636.57,636.21,636.4,333597
2026-03-27 13:55:00-04:00,636.4,636.5099,635.94,636.13,464957
2026-03-27 14:00:00-04:00,636.1398,636.305,635.831,635.875,427803
2026-03-27 14:05:00-04:00,635.87,636.11,635.38,635.415,409128
2026-03-27 14:10:00-04:00,635.415,635.61,635.13,635.51,540632
2026-03-27 14:15:00-04:00,635.51,636.16,635.32,636.11,622921
2026-03-27 14:20:00-04:00,636.1,636.34,635.59,635.68,488139
2026-03-27 14:25:00-04:00,635.7,636.03,635.535,635.845,254797
2026-03-27 14:30:00-04:00,635.76,635.96,635.6,635.82,327786
2026-03-27 14:35:00-04:00,635.83,636.06,635.52,635.75,317662
2026-03-27 14:40:00-04:00,635.77,636.73,635.46,635.96,592664
2026-03-27 14:45:00-04:00,635.98,636.02,635.815,635.99,56039
2026-03-27 14:50:00-04:00,635.67,635.86,635.2,635.37,353656
2026-03-27 14:55:00-04:00,635.37,635.51,635.22,635.38,376698
2026-03-27 15:00:00-04:00,635.38,635.68,634.72,634.79,564016
2026-03-27 15:05:00-04:00,634.79,634.94,634.52,634.72,475867
2026-03-27 15:10:00-04:00,634.715,635.12,634.53,634.86,392874
2026-03-27 15:15:00-04:00,635.06,635.6099,634.97,635.41,621169
2026-03-27 15:20:00-04:00,635.26,635.2687,635.14,635.18,18093
2026-03-27 15:25:00-04:00,635.16,635.165,634.95,635.04,41500
2026-03-27 15:30:00-04:00,634.87,635.34,634.69,635.29,698546
2026-03-27 15:35:00-04:00,635.3,635.35,634.77,634.79,572747
2026-03-27 15:40:00-04:00,634.79,634.81,634.05,634.17,836155
2026-03-27 15:45:00-04:00,634.15,634.195,633.26,633.85,1130217
2026-03-27 15:50:00-04:00,633.85,634.28,633.105,634.05,1406069
2026-03-27 15:55:00-04:00,634.05,635.15,634.05,634.08,2343158
2026-03-30 09:30:00-04:00,640.08,640.37,638.7893,638.85,869114
2026-03-30 09:35:00-04:00,638.88,638.93,637.78,637.97,799890
2026-03-30 09:40:00-04:00,637.88,637.88,636.78,637.17,748882
2026-03-30 09:45:00-04:00,637.16,637.4761,635.98,636.095,634125
2026-03-30 09:50:00-04:00,636.1,636.62,635.74,635.765,646475
2026-03-30 09:55:00-04:00,635.74,635.84,634.68,635.08,815147
2026-03-30 10:00:00-04:00,635.055,636.27,635.0,636.04,850443
2026-03-30 10:05:00-04:00,635.91,635.9775,635.77,635.94,61878
2026-03-30 10:10:00-04:00,636.37,636.81,636.35,636.4999,109100
2026-03-30 10:15:00-04:00,636.5,636.69,635.39,635.89,532010
2026-03-30 10:20:00-04:00,635.86,636.43,635.68,636.32,397211
2026-03-30 10:25:00-04:00,636.31,636.545,635.6,635.86,516064
2026-03-30 10:30:00-04:00,635.85,636.54,635.79,635.96,464672
2026-03-30 10:35:00-04:00,635.97,636.14,635.24,635.86,865541
2026-03-30 10:40:00-04:00,635.86,636.27,634.77,634.95,694453
2026-03-30 10:45:00-04:00,634.96,636.95,634.73,635.75,894946
2026-03-30 10:50:00-04:00,635.77,636.39,635.51,636.26,618379
2026-03-30 10:55:00-04:00,636.25,637.58,635.89,637.51,749880
2026-03-30 11:00:00-04:00,637.51,638.38,637.5,638.3601,804169
2026-03-30 11:05:00-04:00,638.38,638.77,636.66,636.8,607837
2026-03-30 11:10:00-04:00,636.8299,637.07,636.8299,637.02,16998
2026-03-30 11:15:00-04:00,636.52,636.57,635.56,636.41,537487
2026-03-30 11:20:00-04:00,636.43,636.87,636.17,636.776,409804
2026-03-30 11:25:00-04:00,636.77,637.07,636.74,636.995,139632
2026-03-30 11:30:00-04:00,636.45,637.68,636.04,637.56,474640
2026-03-30 11:35:00-04:00,637.59,638.16,637.29,637.4,518374
2026-03-30 11:40:00-04:00,637.278,637.48,637.278,637.45,13719
2026-03-30 11:45:00-04:00,637.99,638.085,637.48,637.76,334398
2026-03-30 11:50:00-04:00,637.795,638.475,637.74,637.93,410425
2026-03-30 11:55:00-04:00,637.925,637.93,637.18,637.34,524862
2026-03-30 12:00:00-04:00,637.34,637.46,636.19,636.2899,366031
2026-03-30 12:05:00-04:00,636.28,636.6107,636.08,636.35,409923
2026-03-30 12:10:00-04:00,636.34,636.89,636.23,636.7,252029
2026-03-30 12:15:00-04:00,636.68,636.7293,635.98,636.1501,205345
2026-03-30 12:20:00-04:00,636.1491,636.43,635.63,635.81,335537
2026-03-30 12:25:00-04:00,635.8151,635.89,635.25,635.385,224616
2026-03-30 12:30:00-04:00,635.25,635.76,635.12,635.555,365929
2026-03-30 12:35:00-04:00,635.56,636.01,635.36,635.86,237451
2026-03-30 12:40:00-04:00,635.85,635.85,635.45,635.595,237918
2026-03-30 12:45:00-04:00,635.6,635.65,635.26,635.38,187272
2026-03-30 12:50:00-04:00,635.365,635.77,635.19,635.1975,243838
2026-03-30 12:55:00-04:00,635.2,635.4199,634.985,635.3,299953
2026-03-30 13:00:00-04:00,635.295,635.85,634.84,634.88,403670
2026-03-30 13:05:00-04:00,634.88,635.62,634.795,635.41,367489
2026-03-30 13:10:00-04:00,635.4,635.51,634.47,634.545,335979
2026-03-30 13:15:00-04:00,634.54,634.738,633.78,634.085,522137
2026-03-30 13:20:00-04:00,634.085,634.25,633.455,633.7126,528623
2026-03-30 13:25:00-04:00,633.7,633.88,633.24,633.4,562290
2026-03-30 13:30:00-04:00,633.4,633.46,632.82,632.925,714695
2026-03-30 13:35:00-04:00,632.92,633.66,632.71,633.62,628870
2026-03-30 13:40:00-04:00,633.61,634.35,633.45,634.21,468272
2026-03-30 13:45:00-04:00,634.215,634.63,633.6,633.6403,705610
2026-03-30 13:50:00-04:00,633.65,633.79,633.42,633.51,425650
2026-03-30 13:55:00-04:00,633.5,633.62,633.2,633.57,352772
2026-03-30 14:00:00-04:00,633.56,633.75,633.2,633.29,500230
2026-03-30 14:05:00-04:00,633.29,633.6,632.855,632.935,525152
2026-03-30 14:10:00-04:00,632.96,633.41,632.86,633.26,456851
2026-03-30 14:15:00-04:00,633.24,633.3575,633.035,633.05,92138
2026-03-30 14:20:00-04:00,633.505,633.67,633.5,633.558,40692
2026-03-30 14:25:00-04:00,633.06,633.08,632.26,632.28,548372
2026-03-30 14:30:00-04:00,632.29,632.72,632.26,632.615,471847
2026-03-30 14:35:00-04:00,632.6,633.17,632.485,632.495,517706
2026-03-30 14:40:00-04:00,632.47,632.71,632.39,632.46,540067
2026-03-30 14:45:00-04:00,632.495,632.74,632.18,632.245,453246
2026-03-30 14:50:00-04:00,632.24,632.31,631.63,631.835,614421
2026-03-30 14:55:00-04:00,631.84,632.05,631.45,631.75,514234
2026-03-30 15:00:00-04:00,631.76,631.92,631.37,631.52,606082
2026-03-30 15:05:00-04:00,631.51,631.52,630.41,630.47,917559
2026-03-30 15:10:00-04:00,630.46,630.54,629.63,629.94,1013330
2026-03-30 15:15:00-04:00,629.9481,630.3525,629.9075,630.03,638504
2026-03-30 15:20:00-04:00,630.03,630.26,629.75,629.88,660848
2026-03-30 15:25:00-04:00,629.8601,629.94,629.29,629.58,686168
2026-03-30 15:30:00-04:00,629.585,630.06,629.35,629.46,645330
2026-03-30 15:35:00-04:00,629.47,630.6999,629.45,630.225,738434
2026-03-30 15:40:00-04:00,630.22,631.0775,630.22,630.735,661283
2026-03-30 15:45:00-04:00,630.7299,631.47,630.67,631.08,706169
2026-03-30 15:50:00-04:00,631.09,632.1,630.79,632.03,1209109
2026-03-30 15:55:00-04:00,632.02,632.6402,631.5,632.02,1811887
2026-03-31 09:30:00-04:00,638.94,639.77,638.31,639.73,1388086
2026-03-31 09:35:00-04:00,639.73,639.91,638.79,639.8991,672904
2026-03-31 09:40:00-04:00,639.86,640.52,639.1,639.26,776168
2026-03-31 09:45:00-04:00,639.29,641.83,639.28,641.82,854458
2026-03-31 09:50:00-04:00,641.83,642.48,641.29,642.34,887141
2026-03-31 09:55:00-04:00,642.31,642.69,641.3707,642.63,870635
2026-03-31 10:00:00-04:00,642.64,642.95,642.06,642.3608,792113
2026-03-31 10:05:00-04:00,642.36,642.38,641.11,641.215,845455
2026-03-31 10:10:00-04:00,641.225,641.98,641.13,641.52,688165
2026-03-31 10:15:00-04:00,641.51,642.36,640.99,641.97,620786
2026-03-31 10:20:00-04:00,641.98,642.44,640.89,642.18,578755
2026-03-31 10:25:00-04:00,642.63,642.7,642.39,642.52,34986
2026-03-31 10:30:00-04:00,642.48,642.65,641.845,642.265,471515
2026-03-31 10:35:00-04:00,642.26,642.42,640.84,641.08,632045
2026-03-31 10:40:00-04:00,641.08,641.51,639.96,640.2516,752270
2026-03-31 10:45:00-04:00,640.25,640.49,639.3699,639.41,638041
2026-03-31 10:50:00-04:00,639.41,639.54,638.68,638.72,461529
2026-03-31 10:55:00-04:00,638.65,638.81,637.98,638.68,847732
2026-03-31 11:00:00-04:00,638.69,640.19,638.67,639.97,852074
2026-03-31 11:05:00-04:00,639.96,641.28,639.87,640.585,984780
2026-03-31 11:10:00-04:00,640.57,642.04,640.33,641.945,521157
2026-03-31 11:15:00-04:00,641.93,642.28,641.51,641.74,702228
2026-03-31 11:20:00-04:00,641.75,641.78,640.89,641.71,650455
2026-03-31 11:25:00-04:00,640.74,640.86,640.56,640.62,33251
2026-03-31 11:30:00-04:00,640.68,640.75,639.93,640.7,525481
2026-03-31 11:35:00-04:00,640.67,641.29,640.67,640.9588,425814
2026-03-31 11:40:00-04:00,640.97,641.05,640.835,640.86,30315
2026-03-31 11:45:00-04:00,640.75,640.75,640.1,640.415,376483
2026-03-31 11:50:00-04:00,640.41,641.1847,640.225,640.63,462429
2026-03-31 11:55:00-04:00,640.6307,640.81,639.6901,639.78,372649
2026-03-31 12:00:00-04:00,640.5367,640.7278,640.4999,640.595,28179
2026-03-31 12:05:00-04:00,640.6,641.67,640.6,641.37,373867
2026-03-31 12:10:00-04:00,641.38,641.44,640.4301,641.27,333330
2026-03-31 12:15:00-04:00,641.29,641.91,641.29,641.5,340498
2026-03-31 12:20:00-04:00,641.5,642.44,641.4,642.435,385725
2026-03-31 12:25:00-04:00,642.42,642.63,641.9688,642.11,391060
2026-03-31 12:30:00-04:00,642.11,642.14,641.71,641.96,305262
2026-03-31 12:35:00-04:00,641.97,644.93,641.65,644.89,992075
2026-03-31 12:40:00-04:00,644.86,649.43,644.78,647.07,4001547
2026-03-31 12:45:00-04:00,647.09,647.97,644.91,646.31,1852154
2026-03-31 12:50:00-04:00,646.31,647.89,645.17,646.28,1548166
2026-03-31 12:55:00-04:00,646.27,646.76,645.51,646.64,843133
2026-03-31 13:00:00-04:00,646.66,648.55,646.57,648.06,918775
2026-03-31 13:05:00-04:00,648.06,648.13,646.15,646.47,758180
2026-03-31 13:10:00-04:00,646.54,646.82,646.36,646.64,47852
2026-03-31 13:15:00-04:00,647.5,648.51,647.47,648.3,434239
2026-03-31 13:20:00-04:00,648.31,648.44,647.66,647.855,463833
2026-03-31 13:25:00-04:00,647.86,647.94,646.8701,646.97,533326
2026-03-31 13:30:00-04:00,647.02,648.3,646.95,648.13,469874
2026-03-31 13:35:00-04:00,648.12,648.4,646.2,646.87,1383213
2026-03-31 13:40:00-04:00,646.8325,647.46,646.3,646.71,651182
2026-03-31 13:45:00-04:00,646.72,647.55,646.45,647.1365,514948
2026-03-31 13:50:00-04:00,647.18,647.49,646.89,646.95,322552
2026-03-31 13:55:00-04:00,646.485,646.495,646.31,646.47,21665
2026-03-31 14:00:00-04:00,646.4,647.61,646.4,647.0,508033
2026-03-31 14:05:00-04:00,647.01,647.93,646.98,647.64,499728
2026-03-31 14:10:00-04:00,647.66,647.6999,646.97,647.14,136399
2026-03-31 14:15:00-04:00,647.47,648.13,647.44,647.82,469408
2026-03-31 14:20:00-04:00,647.83,647.88,647.2,647.29,286556
2026-03-31 14:25:00-04:00,647.31,648.24,646.97,647.71,602967
2026-03-31 14:30:00-04:00,647.71,647.87,647.2,647.56,416320
2026-03-31 14:35:00-04:00,647.55,648.65,647.42,648.28,625954
2026-03-31 14:40:00-04:00,648.285,648.33,647.64,647.975,499706
2026-03-31 14:45:00-04:00,648.0,648.705,647.89,648.3194,585350
2026-03-31 14:50:00-04:00,648.33,648.9,648.29,648.7,435721
2026-03-31 14:55:00-04:00,648.68,648.88,648.52,648.64,281243
2026-03-31 15:00:00-04:00,648.64,649.165,648.5775,648.9402,416406
2026-03-31 15:05:00-04:00,648.94,648.96,648.01,648.3,711611
2026-03-31 15:10:00-04:00,648.305,649.23,648.26,649.07,756977
2026-03-31 15:15:00-04:00,649.08,649.64,648.95,649.26,614283
2026-03-31 15:20:00-04:00,649.252,649.91,649.17,649.62,654727
2026-03-31 15:25:00-04:00,649.62,649.66,649.15,649.402,837565
2026-03-31 15:30:00-04:00,649.42,650.02,649.35,649.71,705148
2026-03-31 15:35:00-04:00,649.72,650.61,649.66,650.46,896299
2026-03-31 15:40:00-04:00,650.46,650.61,649.835,650.18,951668
2026-03-31 15:45:00-04:00,650.17,651.05,649.97,650.86,1089177
2026-03-31 15:50:00-04:00,650.88,651.53,649.7,649.905,2641335
2026-03-31 15:55:00-04:00,649.91,650.73,649.32,650.235,3662770
2026-04-01 09:30:00-04:00,653.88,655.42,653.4975,654.99,1764266
2026-04-01 09:35:00-04:00,654.97,656.05,654.58,655.84,927081
2026-04-01 09:40:00-04:00,655.84,655.85,653.36,653.97,1444833
2026-04-01 09:45:00-04:00,653.92,654.49,653.0,653.23,1032395
2026-04-01 09:50:00-04:00,653.23,654.859,653.02,653.94,836456
2026-04-01 09:55:00-04:00,653.95,654.58,653.65,654.29,494855
2026-04-01 10:00:00-04:00,654.28,655.18,653.89,654.65,639593
2026-04-01 10:05:00-04:00,654.67,655.27,653.98,654.8,616555
2026-04-01 10:10:00-04:00,654.79,654.92,654.0,654.59,497961
2026-04-01 10:15:00-04:00,654.56,655.02,654.2399,654.72,368371
2026-04-01 10:20:00-04:00,654.72,655.47,654.24,654.61,751446
2026-04-01 10:25:00-04:00,654.6,655.09,654.35,655.03,600554
2026-04-01 10:30:00-04:00,655.215,655.25,654.98,654.98,37273
2026-04-01 10:35:00-04:00,654.53,656.3,653.7,655.49,861160
2026-04-01 10:40:00-04:00,655.4901,656.04,654.51,655.65,749516
2026-04-01 10:45:00-04:00,655.6338,656.36,655.02,656.18,470582
2026-04-01 10:50:00-04:00,656.15,656.26,656.06,656.12,37449
2026-04-01 10:55:00-04:00,656.52,656.76,656.171,656.5,441674
2026-04-01 11:00:00-04:00,656.5,656.93,656.31,656.58,542522
2026-04-01 11:05:00-04:00,656.585,657.07,656.37,656.97,362099
2026-04-01 11:10:00-04:00,656.65,656.71,656.54,656.69,62698
2026-04-01 11:15:00-04:00,656.65,656.94,656.47,656.93,278526
2026-04-01 11:20:00-04:00,656.905,657.03,656.49,656.675,285031
2026-04-01 11:25:00-04:00,656.67,656.94,656.33,656.33,348349
2026-04-01 11:30:00-04:00,656.33,656.64,655.93,656.505,388500
2026-04-01 11:35:00-04:00,656.51,657.33,656.48,657.0997,361832
2026-04-01 11:40:00-04:00,657.08,657.2799,656.67,657.2,211922
2026-04-01 11:45:00-04:00,657.215,657.48,657.025,657.22,278271
2026-04-01 11:50:00-04:00,657.21,657.61,657.06,657.5,231816
2026-04-01 11:55:00-04:00,657.495,658.095,657.47,657.82,543340
2026-04-01 12:00:00-04:00,657.815,658.0,657.6,657.9,301284
2026-04-01 12:05:00-04:00,657.91,658.0896,657.67,657.975,216234
2026-04-01 12:10:00-04:00,657.99,658.015,657.45,657.56,376419
2026-04-01 12:15:00-04:00,657.55,657.92,657.405,657.83,263641
2026-04-01 12:20:00-04:00,657.79,657.815,657.41,657.42,250336
2026-04-01 12:25:00-04:00,657.43,657.57,657.12,657.175,228596
2026-04-01 12:30:00-04:00,657.185,657.25,656.84,657.07,223526
2026-04-01 12:35:00-04:00,657.44,657.74,657.43,657.595,204646
2026-04-01 12:40:00-04:00,657.58,657.92,657.535,657.87,214710
2026-04-01 12:45:00-04:00,657.87,657.925,657.585,657.75,184033
2026-04-01 12:50:00-04:00,657.74,657.93,657.69,657.845,182921
2026-04-01 12:55:00-04:00,657.84,657.97,657.67,657.81,164205
2026-04-01 13:00:00-04:00,657.82,658.38,657.7001,658.31,242392
2026-04-01 13:05:00-04:00,658.3,658.495,658.2199,658.315,213117
2026-04-01 13:10:00-04:00,658.32,658.485,658.2105,658.355,164272
2026-04-01 13:15:00-04:00,658.36,658.43,658.14,658.325,205154
2026-04-01 13:20:00-04:00,658.33,658.52,658.225,658.445,182161
2026-04-01 13:25:00-04:00,658.45,658.46,658.24,658.3,200356
2026-04-01 13:30:00-04:00,658.3,658.44,657.9,657.925,209140
2026-04-01 13:35:00-04:00,657.95,658.23,657.7999,658.08,218186
2026-04-01 13:40:00-04:00,658.08,658.25,657.73,657.88,180176
2026-04-01 13:45:00-04:00,657.9,658.027,657.525,657.625,242384
2026-04-01 13:50:00-04:00,657.63,657.795,657.43,657.55,255671
2026-04-01 13:55:00-04:00,657.55,657.645,656.77,656.79,451244
2026-04-01 14:00:00-04:00,656.79,656.94,655.655,655.96,814333
2026-04-01 14:05:00-04:00,655.95,656.4,655.8599,656.1098,436013
2026-04-01 14:10:00-04:00,656.1,656.39,655.88,655.905,404975
2026-04-01 14:15:00-04:00,655.88,655.895,654.54,654.975,642298
2026-04-01 14:20:00-04:00,654.97,655.23,653.92,654.13,645816
2026-04-01 14:25:00-04:00,654.13,654.8,653.83,654.22,632477
2026-04-01 14:30:00-04:00,654.23,654.53,653.9,654.01,446099
2026-04-01 14:35:00-04:00,654.0,654.77,653.667,654.4589,737974
2026-04-01 14:40:00-04:00,654.45,655.44,654.43,654.86,649229
2026-04-01 14:45:00-04:00,654.85,654.98,654.295,654.645,442202
2026-04-01 14:50:00-04:00,654.65,654.79,654.16,654.57,362096
2026-04-01 14:55:00-04:00,654.56,654.595,654.13,654.41,363984
2026-04-01 15:00:00-04:00,654.39,655.01,654.255,654.86,176230
2026-04-01 15:05:00-04:00,654.8,655.3643,654.795,655.17,423380
2026-04-01 15:10:00-04:00,655.17,655.28,654.82,655.19,335330
2026-04-01 15:15:00-04:00,655.18,655.63,654.98,655.565,399349
2026-04-01 15:20:00-04:00,655.56,655.78,655.28,655.695,364268
2026-04-01 15:25:00-04:00,655.695,656.3401,655.67,656.1,472770
2026-04-01 15:30:00-04:00,656.105,656.14,655.92,656.135,39563
2026-04-01 15:35:00-04:00,656.05,656.37,655.74,656.21,437177
2026-04-01 15:40:00-04:00,656.22,656.74,656.115,656.155,455572
2026-04-01 15:45:00-04:00,656.15,656.34,655.8699,655.98,734681
2026-04-01 15:50:00-04:00,656.0,656.11,655.03,655.24,1009571
2026-04-01 15:55:00-04:00,655.25,655.51,654.73,655.18,1367115
2026-04-02 09:30:00-04:00,646.42,647.47,646.29,647.0946,885080
2026-04-02 09:35:00-04:00,647.12,647.135,645.32,645.35,753587
2026-04-02 09:40:00-04:00,645.36,646.46,645.11,645.69,549458
2026-04-02 09:45:00-04:00,645.71,647.4,645.43,647.04,578557
2026-04-02 09:50:00-04:00,647.06,648.93,646.89,648.655,642239
2026-04-02 09:55:00-04:00,648.63,649.89,648.34,649.65,637369
2026-04-02 10:00:00-04:00,649.645,650.0982,648.78,649.04,790596
2026-04-02 10:05:00-04:00,649.02,650.52,648.55,649.84,761633
2026-04-02 10:10:00-04:00,649.82,650.46,649.4201,649.64,472456
2026-04-02 10:15:00-04:00,649.62,650.77,649.5207,650.31,535588
2026-04-02 10:20:00-04:00,650.28,651.06,650.23,650.72,513710
2026-04-02 10:25:00-04:00,650.71,650.78,650.01,650.34,406133
2026-04-02 10:30:00-04:00,650.67,652.38,650.62,652.2,378279
2026-04-02 10:35:00-04:00,652.21,657.92,652.18,656.47,2539964
2026-04-02 10:40:00-04:00,656.41,656.61,654.32,656.05,1052456
2026-04-02 10:45:00-04:00,656.06,656.29,654.07,654.12,771937
2026-04-02 10:50:00-04:00,654.115,654.97,653.37,654.705,627546
2026-04-02 10:55:00-04:00,655.32,655.4099,655.2444,655.3569,19263
2026-04-02 11:00:00-04:00,655.39,655.48,653.83,655.01,547648
2026-04-02 11:05:00-04:00,654.94,655.13,654.08,654.843,212521
2026-04-02 11:10:00-04:00,654.81,655.93,654.6,655.25,378231
2026-04-02 11:15:00-04:00,655.2612,655.78,654.69,655.19,441314
2026-04-02 11:20:00-04:00,655.19,655.23,653.93,654.7,409899
2026-04-02 11:25:00-04:00,654.7012,655.71,654.0,655.28,307105
2026-04-02 11:30:00-04:00,655.32,655.42,654.32,654.9657,275778
2026-04-02 11:35:00-04:00,654.98,655.8894,654.83,655.21,252635
2026-04-02 11:40:00-04:00,655.19,655.4099,654.26,655.22,252866
2026-04-02 11:45:00-04:00,655.2091,655.2398,654.09,654.15,278526
2026-04-02 11:50:00-04:00,654.18,654.6294,653.0301,654.47,508127
2026-04-02 11:55:00-04:00,654.43,654.755,653.763,654.0,272951
2026-04-02 12:00:00-04:00,653.985,654.67,653.59,653.77,248580
2026-04-02 12:05:00-04:00,653.77,654.11,652.8,653.55,227419
2026-04-02 12:10:00-04:00,653.55,653.73,653.036,653.3882,177199
2026-04-02 12:15:00-04:00,653.38,653.65,652.46,652.5,308338
2026-04-02 12:20:00-04:00,652.49,653.09,652.17,652.55,294086
2026-04-02 12:25:00-04:00,652.54,653.25,652.33,652.72,266527
2026-04-02 12:30:00-04:00,652.7,654.0,652.53,653.57,236796
2026-04-02 12:35:00-04:00,653.55,653.844,652.565,653.28,347728
2026-04-02 12:40:00-04:00,653.22,654.94,653.21,654.23,428991
2026-04-02 12:45:00-04:00,654.25,654.55,653.976,654.26,155457
2026-04-02 12:50:00-04:00,654.27,654.58,653.89,654.3499,100910
2026-04-02 12:55:00-04:00,654.315,654.315,653.54,653.5895,119916
2026-04-02 13:00:00-04:00,653.54,653.94,653.03,653.81,160603
2026-04-02 13:05:00-04:00,653.79,653.99,653.5,653.77,103514
2026-04-02 13:10:00-04:00,653.79,654.61,653.41,654.36,147001
2026-04-02 13:15:00-04:00,654.33,655.03,654.26,654.61,153439
2026-04-02 13:20:00-04:00,654.57,655.0,654.4144,654.84,80158
2026-04-02 13:25:00-04:00,654.68,654.7124,654.65,654.675,2853
2026-04-02 13:30:00-04:00,654.65,654.75,654.62,654.645,3422
2026-04-02 13:35:00-04:00,654.31,654.35,653.95,654.29,115743
2026-04-02 13:40:00-04:00,654.28,654.41,653.81,654.225,145301
2026-04-02 13:45:00-04:00,654.25,654.3,652.69,652.77,245530
2026-04-02 13:50:00-04:00,652.76,653.26,652.55,653.23,238384
2026-04-02 13:55:00-04:00,653.24,653.475,652.86,653.2102,158085
2026-04-02 14:00:00-04:00,653.24,653.92,653.24,653.9,204068
2026-04-02 14:05:00-04:00,653.89,654.418,653.72,654.0097,249120
